,Line ID,Shape ID,Departure Time,Vehicle ID,Scheduled Travel Time (min),Travel Time (min),Distance (m),Energy Consumption (kWh)
538,1-802,1-802-R-3,10:09:00,veh_40084_bus,27.0,39.666666666666664,7609.6660814020615,5.325319931069087
539,1-802,1-802-R-3,10:21:00,veh_40082_bus,27.0,39.56666666666667,7609.6660814020615,5.275590463368988
540,1-802,1-802-R-3,10:33:00,veh_40085_bus,27.0,39.833333333333336,7609.6660814020615,5.326633846020742
541,1-802,1-802-R-3,10:45:00,veh_39319_bus,28.0,39.916666666666664,7609.6660814020615,5.5120500181131575
542,1-802,1-802-R-3,10:56:00,veh_39317_bus,28.0,36.166666666666664,7609.6660814020615,5.660071166734097
543,1-802,1-802-R-3,11:06:00,veh_38511_bus,29.0,42.333333333333336,7609.6660814020615,5.21829111814955
544,1-802,1-802-R-3,11:17:00,veh_38516_bus,29.0,37.06666666666667,7609.6660814020615,5.3307872853507074
545,1-802,1-802-R-3,11:29:00,veh_38502_bus,29.0,31.85,7609.6660814020615,5.192356585265312
546,1-802,1-802-R-3,11:41:00,veh_38495_bus,29.0,27.866666666666667,7609.6660814020615,6.341795241618472
547,1-802,1-802-R-3,11:53:00,veh_38514_bus,29.0,26.05,7609.6660814020615,6.41108174024878
548,1-802,1-802-R-3,12:05:00,veh_38506_bus,29.0,25.7,7609.6660814020615,6.1317842627330545
549,1-802,1-802-R-3,12:17:00,veh_38500_bus,29.0,26.583333333333332,7609.6660814020615,6.243117351076594
550,1-802,1-802-R-3,12:29:00,veh_38512_bus,29.0,25.4,7609.6660814020615,6.1967258486591135
551,1-802,1-802-R-3,12:41:00,veh_38503_bus,29.0,23.266666666666666,7609.6660814020615,3.21101179096434
552,1-802,1-802-R-3,12:53:00,veh_38496_bus,29.0,21.5,7609.6660814020615,3.2608234325090315
553,1-802,1-802-R-3,13:05:00,veh_38509_bus,29.0,19.683333333333334,7609.6660814020615,2.774945022885031
554,1-802,1-802-R-3,13:17:00,veh_38515_bus,29.0,11.583333333333334,7609.6660814020615,2.9353896471197
555,1-802,1-802-R-3,13:29:00,veh_38507_bus,29.0,4.5,7609.6660814020615,3.057528727450781
556,1-802,1-802-R-3,13:41:00,veh_38513_bus,29.0,4.316666666666666,7609.6660814020615,3.0558625449566867
557,1-802,1-802-R-3,13:53:00,veh_38517_bus,29.0,85.6,7609.6660814020615,2.7852992652436206
558,1-802,1-802-R-3,14:05:00,veh_38504_bus,29.0,792.5833333333334,7609.6660814020615,2.032431819628657
559,1-802,1-802-R-3,14:17:00,veh_38497_bus,29.0,3.3333333333333335,7609.6660814020615,2.18407472446006
560,1-802,1-802-R-3,14:28:00,veh_38510_bus,29.0,3.3333333333333335,7609.6660814020615,2.18407472446006
561,1-802,1-802-R-3,14:40:00,veh_38508_bus,29.0,3.3333333333333335,7609.6660814020615,2.18407472446006
562,1-802,1-802-R-3,14:51:00,veh_38501_bus,29.0,2.6333333333333333,7609.6660814020615,2.1725736714184958
563,1-802,1-802-R-3,15:03:00,veh_40236_bus,30.0,3.5166666666666666,7609.6660814020615,2.461030915037519
564,1-802,1-802-R-3,15:15:00,veh_40237_bus,30.0,3.3333333333333335,7609.6660814020615,2.18407472446006
565,1-802,1-802-R-3,15:26:00,veh_40186_bus,31.0,3.3333333333333335,7609.6660814020615,2.18407472446006
566,1-802,1-802-R-3,15:37:00,veh_40188_bus,31.0,3.3333333333333335,7609.6660814020615,2.18407472446006
567,1-802,1-802-R-3,15:45:00,veh_39685_bus,33.0,3.533333333333333,7609.6660814020615,2.462748932048588
568,1-802,1-802-R-3,15:55:00,veh_39686_bus,33.0,2.933333333333333,7609.6660814020615,2.1783174317705414
569,1-802,1-802-R-3,16:09:00,veh_40187_bus,31.0,3.85,7609.6660814020615,2.032280857984134
570,1-802,1-802-R-3,16:23:00,veh_40235_bus,30.0,657.85,7609.6660814020615,1.2001887377009441
571,1-802,1-802-R-3,16:35:00,veh_38518_bus,29.0,2.55,7609.6660814020615,1.4083398489926762
572,1-802,1-802-R-3,16:47:00,veh_38505_bus,29.0,2.4,7609.6660814020615,1.410517520297196
573,1-802,1-802-R-3,17:00:00,veh_38498_bus,29.0,2.4,7609.6660814020615,1.410517520297196
574,1-802,1-802-R-3,17:13:00,veh_39318_bus,28.0,2.3333333333333335,7609.6660814020615,1.1634934364997966
575,1-802,1-802-R-3,17:24:00,veh_39320_bus,28.0,1.9833333333333334,7609.6660814020615,1.3935230775875302
576,1-802,1-802-R-3,23:15:00,veh_40193_bus,21.0,1.0666666666666667,7609.6660814020615,0.3584190261884075
577,1-802,1-802-R-3,23:30:00,veh_40192_bus,21.0,1.0666666666666667,7609.6660814020615,0.3584190261884075
578,1-802,1-802-R-3,23:45:00,veh_40194_bus,21.0,1.0666666666666667,7609.6660814020615,0.3584190261884075
579,1-802,1-802-R-3,24:01:00,veh_40230_bus,20.0,no_events,7609.6660814020615,0.0
580,1-801,1-801-A-2,05:05:00,veh_37655_bus,60.0,60.266666666666666,25541.40926651639,30.711882507590516
581,1-801,1-801-A-2,05:20:00,veh_37629_bus,61.0,59.6,25541.40926651639,31.837289078392114
582,1-801,1-801-A-2,05:34:00,veh_37584_bus,62.0,65.88333333333334,25541.40926651639,29.100456304762588
583,1-801,1-801-A-2,05:46:00,veh_37485_bus,70.0,69.13333333333334,25541.40926651639,32.11514785755749
584,1-801,1-801-A-2,06:00:00,veh_35780_bus,72.0,71.91666666666667,25541.40926651639,31.442103749631283
585,1-801,1-801-A-2,06:13:00,veh_37668_bus,76.0,75.98333333333333,25541.40926651639,29.20125899642885
586,1-801,1-801-A-2,06:28:00,veh_37687_bus,78.0,111.5,25541.40926651639,29.287942507479098
587,1-801,1-801-A-2,06:37:00,veh_37622_bus,81.0,860.7,25541.40926651639,16.24654579993667
588,1-801,1-801-A-2,06:45:00,veh_37673_bus,83.0,1103.15,25541.40926651639,16.453511856429543
589,1-801,1-801-A-2,06:50:00,veh_34821_bus,88.0,287.26666666666665,25541.40926651639,16.34079842412052
590,1-801,1-801-A-2,06:58:00,veh_34822_bus,88.0,849.3166666666667,25541.40926651639,15.947301119900203
591,1-801,1-801-A-2,07:05:00,veh_37654_bus,89.0,1083.2,25541.40926651639,16.32868488319003
592,1-801,1-801-A-2,07:12:00,veh_37508_bus,90.0,165.06666666666666,25541.40926651639,7.733557707217071
593,1-801,1-801-A-2,07:19:00,veh_35523_bus,91.0,167.2,25541.40926651639,7.3675460201270315
594,1-801,1-801-A-2,07:27:00,veh_35524_bus,91.0,158.21666666666667,25541.40926651639,7.212088661216591
595,1-801,1-801-A-2,07:35:00,veh_37621_bus,90.0,125.13333333333334,25541.40926651639,7.044925227186249
596,1-801,1-801-A-2,07:43:00,veh_37628_bus,88.0,116.9,25541.40926651639,6.82602721516507
597,1-801,1-801-A-2,07:52:00,veh_37653_bus,86.0,135.66666666666666,25541.40926651639,6.797870820163456
598,1-801,1-801-A-2,08:02:00,veh_37446_bus,83.0,128.25,25541.40926651639,7.028762943183657
599,1-801,1-801-A-2,08:12:00,veh_36597_bus,82.0,120.01666666666667,25541.40926651639,7.344762007693855
600,1-801,1-801-A-2,08:24:00,veh_37683_bus,79.0,102.53333333333333,25541.40926651639,7.375993236946104
601,1-801,1-801-A-2,08:34:00,veh_37423_bus,78.0,95.73333333333333,25541.40926651639,7.052643896185542
602,1-801,1-801-A-2,08:45:00,veh_36425_bus,77.0,90.0,25541.40926651639,7.2212410369089595
603,1-801,1-801-A-2,08:55:00,veh_36426_bus,77.0,321.7,25541.40926651639,6.900599484281081
604,1-801,1-801-A-2,09:05:00,veh_36427_bus,77.0,314.98333333333335,25541.40926651639,6.459409411730206
605,1-801,1-801-A-2,09:15:00,veh_36428_bus,77.0,304.56666666666666,25541.40926651639,6.982093257056437
606,1-801,1-801-A-2,09:26:00,veh_37434_bus,76.0,1010.5,25541.40926651639,6.929771997043677
607,1-801,1-801-A-2,09:36:00,veh_37435_bus,76.0,52.8,25541.40926651639,6.030480082667916
608,1-801,1-801-A-2,09:47:00,veh_36459_bus,75.0,47.483333333333334,25541.40926651639,6.494240272605618
609,1-801,1-801-A-2,09:57:00,veh_36460_bus,75.0,40.05,25541.40926651639,6.506239207212587
610,1-801,1-801-A-2,10:07:00,veh_36461_bus,75.0,983.8333333333334,25541.40926651639,6.124656717753261
611,1-801,1-801-A-2,10:16:00,veh_37590_bus,76.0,737.1666666666666,25541.40926651639,6.205681007902929
612,1-801,1-801-A-2,10:26:00,veh_37591_bus,76.0,487.05,25541.40926651639,6.054317451134464
613,1-801,1-801-A-2,10:36:00,veh_35545_bus,77.0,24.25,25541.40926651639,5.714058760021364
614,1-801,1-801-A-2,10:46:00,veh_35546_bus,77.0,22.916666666666668,25541.40926651639,5.7860104683719795
615,1-801,1-801-A-2,10:56:00,veh_35547_bus,77.0,21.683333333333334,25541.40926651639,6.0227968308245865
616,1-801,1-801-A-2,11:06:00,veh_35548_bus,77.0,15.483333333333333,25541.40926651639,5.900434286602166
617,1-801,1-801-A-2,11:16:00,veh_35549_bus,77.0,12.216666666666667,25541.40926651639,5.869439210051749
618,1-801,1-801-A-2,11:26:00,veh_35550_bus,77.0,442.06666666666666,25541.40926651639,6.374508307504732
619,1-801,1-801-A-2,11:36:00,veh_35551_bus,77.0,433.55,25541.40926651639,5.729958795228819
620,1-801,1-801-A-2,11:45:00,veh_35757_bus,78.0,905.25,25541.40926651639,6.291071379437108
621,1-801,1-801-A-2,11:55:00,veh_35758_bus,78.0,11.9,25541.40926651639,6.757355033749281
622,1-801,1-801-A-2,12:05:00,veh_35759_bus,78.0,11.383333333333333,25541.40926651639,6.685442185549473
623,1-801,1-801-A-2,12:15:00,veh_35760_bus,78.0,11.366666666666667,25541.40926651639,6.3388576709350355
624,1-801,1-801-A-2,12:25:00,veh_35761_bus,78.0,11.316666666666666,25541.40926651639,6.67319459029947
625,1-801,1-801-A-2,12:35:00,veh_35762_bus,78.0,11.366666666666667,25541.40926651639,6.166706633000089
626,1-801,1-801-A-2,12:45:00,veh_35763_bus,78.0,12.233333333333333,25541.40926651639,5.276487053023371
627,1-801,1-801-A-2,12:55:00,veh_35764_bus,78.0,12.6,25541.40926651639,6.344500698366754
628,1-801,1-801-A-2,13:05:00,veh_35765_bus,78.0,11.366666666666667,25541.40926651639,6.013665047481843
629,1-801,1-801-A-2,13:15:00,veh_35766_bus,78.0,152.86666666666667,25541.40926651639,5.6880169085930525
630,1-801,1-801-A-2,13:25:00,veh_35767_bus,78.0,11.0,25541.40926651639,5.788552815234209
631,1-801,1-801-A-2,13:35:00,veh_35768_bus,78.0,11.0,25541.40926651639,5.057140261092359
632,1-801,1-801-A-2,13:45:00,veh_35769_bus,78.0,11.0,25541.40926651639,6.01419809967861
633,1-801,1-801-A-2,13:54:00,veh_37666_bus,79.0,11.0,25541.40926651639,6.240385912427278
634,1-801,1-801-A-2,14:04:00,veh_36510_bus,80.0,11.0,25541.40926651639,6.247685773917944
635,1-801,1-801-A-2,14:14:00,veh_37682_bus,83.0,11.0,25541.40926651639,5.475041269399965
636,1-801,1-801-A-2,14:24:00,veh_37665_bus,86.0,11.233333333333333,25541.40926651639,5.043511396938389
637,1-801,1-801-A-2,14:34:00,veh_37637_bus,88.0,11.0,25541.40926651639,5.129937562178265
638,1-801,1-801-A-2,14:44:00,veh_37650_bus,91.0,11.333333333333334,25541.40926651639,5.9341338749556805
639,1-801,1-801-A-2,14:53:00,veh_37583_bus,93.0,11.0,25541.40926651639,5.558702852036332
640,1-801,1-801-A-2,15:03:00,veh_36186_bus,94.0,11.933333333333334,25541.40926651639,5.15396719542408
641,1-801,1-801-A-2,15:13:00,veh_36187_bus,94.0,15.866666666666667,25541.40926651639,5.717735529431045
642,1-801,1-801-A-2,15:23:00,veh_36188_bus,94.0,11.766666666666667,25541.40926651639,5.416400267652952
643,1-801,1-801-A-2,15:33:00,veh_36189_bus,94.0,11.0,25541.40926651639,5.469112443650441
644,1-801,1-801-A-2,15:42:00,veh_37615_bus,94.0,11.95,25541.40926651639,5.717121345870071
645,1-801,1-801-A-2,15:51:00,veh_37603_bus,95.0,51.85,25541.40926651639,5.720311683637267
646,1-801,1-801-A-2,16:01:00,veh_37630_bus,93.0,171.93333333333334,25541.40926651639,5.512397397903689
647,1-801,1-801-A-2,16:11:00,veh_37631_bus,93.0,284.25,25541.40926651639,5.318281366753206
648,1-801,1-801-A-2,16:20:00,veh_37679_bus,91.0,277.28333333333336,25541.40926651639,4.791349979696737
649,1-801,1-801-A-2,16:30:00,veh_36511_bus,89.0,492.3666666666667,25541.40926651639,5.847613972824448
650,1-801,1-801-A-2,16:40:00,veh_37681_bus,86.0,725.8833333333333,25541.40926651639,5.701366577760661
651,1-801,1-801-A-2,16:53:00,veh_37680_bus,85.0,726.0666666666667,25541.40926651639,5.849680280169551
652,1-801,1-801-A-2,17:07:00,veh_36474_bus,82.0,712.2666666666667,25541.40926651639,4.589243243580066
653,1-801,1-801-A-2,17:20:00,veh_37674_bus,78.0,14.6,25541.40926651639,4.625268488313389
654,1-801,1-801-A-2,17:34:00,veh_37675_bus,78.0,13.0,25541.40926651639,4.496577613426229
655,1-801,1-801-A-2,17:49:00,veh_37638_bus,77.0,9.366666666666667,25541.40926651639,5.5409417727508
656,1-801,1-801-A-2,18:06:00,veh_37651_bus,75.0,9.133333333333333,25541.40926651639,4.817556014405282
657,1-801,1-801-A-2,18:21:00,veh_37595_bus,74.0,9.066666666666666,25541.40926651639,5.683271923214328
658,1-801,1-801-A-2,18:37:00,veh_36566_bus,72.0,9.266666666666667,25541.40926651639,5.437890568195395
659,1-801,1-801-A-2,18:53:00,veh_37616_bus,70.0,9.066666666666666,25541.40926651639,5.298465891060327
660,1-801,1-801-A-2,19:09:00,veh_37596_bus,69.0,8.766666666666667,25541.40926651639,5.446496039570851
661,1-801,1-801-A-2,19:24:00,veh_37597_bus,69.0,8.766666666666667,25541.40926651639,5.443312966645868
662,1-801,1-801-A-2,19:40:00,veh_37592_bus,68.0,7.766666666666667,25541.40926651639,5.420728175412018
663,1-801,1-801-A-2,19:55:00,veh_37593_bus,68.0,7.766666666666667,25541.40926651639,5.46991715787106
664,1-801,1-801-A-2,20:10:00,veh_37594_bus,68.0,7.766666666666667,25541.40926651639,5.418575235839387
665,1-801,1-801-A-2,20:26:00,veh_37652_bus,67.0,7.766666666666667,25541.40926651639,5.420728175412018
666,1-801,1-801-A-2,20:41:00,veh_37676_bus,65.0,7.766666666666667,25541.40926651639,5.422061204510083
667,1-801,1-801-A-2,20:56:00,veh_37677_bus,65.0,7.766666666666667,25541.40926651639,5.420728175412018
668,1-801,1-801-A-2,21:12:00,veh_37684_bus,63.0,7.766666666666667,25541.40926651639,5.481198350397453
669,1-801,1-801-A-2,21:27:00,veh_37678_bus,62.0,7.766666666666667,25541.40926651639,5.420728175412018
670,1-801,1-801-A-2,21:43:00,veh_37656_bus,61.0,7.766666666666667,25541.40926651639,5.455607275483737
671,1-801,1-801-A-2,21:58:00,veh_37657_bus,61.0,11.333333333333334,25541.40926651639,4.961624814730488
672,1-801,1-801-A-2,22:13:00,veh_37658_bus,61.0,150.33333333333334,25541.40926651639,5.155547555124036
673,1-801,1-801-A-2,22:28:00,veh_37659_bus,61.0,136.1,25541.40926651639,4.858076105924735
674,1-801,1-801-A-2,22:44:00,veh_37560_bus,60.0,374.85,25541.40926651639,4.441568792834372
675,1-801,1-801-A-2,22:59:00,veh_37561_bus,60.0,360.85,25541.40926651639,5.282167994992486
676,1-801,1-801-A-2,23:15:00,veh_37542_bus,59.0,346.8,25541.40926651639,4.43161266295701
677,1-801,1-801-A-2,23:30:00,veh_37543_bus,59.0,7.75,25541.40926651639,4.2795918565786835
678,1-801,1-801-A-2,23:45:00,veh_37544_bus,59.0,7.233333333333333,25541.40926651639,4.468252069477562
679,1-801,1-801-A-2,24:00:00,veh_37545_bus,59.0,7.233333333333333,25541.40926651639,5.1628654035398425
680,1-801,1-801-A-2,24:15:00,veh_37546_bus,59.0,7.233333333333333,25541.40926651639,5.1628654035398425
681,1-801,1-801-A-2,24:30:00,veh_37547_bus,59.0,7.233333333333333,25541.40926651639,5.1628654035398425
682,1-801,1-801-A-2,24:44:00,veh_37548_bus,59.0,7.233333333333333,25541.40926651639,5.1628654035398425
683,1-801,1-801-R-54,05:25:00,veh_37484_bus,66.0,67.35,26508.05953418149,31.371457725682376
684,1-801,1-801-R-54,05:40:00,veh_37617_bus,67.0,80.66666666666667,26508.05953418149,31.603450832024407
685,1-801,1-801-R-54,05:55:00,veh_37580_bus,68.0,82.0,26508.05953418149,30.830599134497064
686,1-801,1-801-R-54,06:08:00,veh_37293_bus,72.0,86.7,26508.05953418149,31.006234774351647
687,1-801,1-801-R-54,06:22:00,veh_37401_bus,75.0,109.21666666666667,26508.05953418149,29.110510515216557
688,1-801,1-801-R-54,06:33:00,veh_37581_bus,77.0,116.53333333333333,26508.05953418149,29.312178148822277
689,1-801,1-801-R-54,06:42:00,veh_37292_bus,78.0,143.85,26508.05953418149,27.08024916697585
690,1-801,1-801-R-54,06:51:00,veh_37390_bus,80.0,155.95,26508.05953418149,25.389844365359906
691,1-801,1-801-R-54,06:58:00,veh_37662_bus,82.0,170.41666666666666,26508.05953418149,25.561074729235532
692,1-801,1-801-R-54,07:05:00,veh_37649_bus,83.0,173.1,26508.05953418149,26.06997576264518
693,1-801,1-801-R-54,07:12:00,veh_37685_bus,84.0,1065.4833333333333,26508.05953418149,9.51023445608427
694,1-801,1-801-R-54,07:19:00,veh_37686_bus,85.0,no_events,26508.05953418149,0.0
695,1-801,1-801-R-54,07:26:00,veh_37661_bus,85.0,1223.9333333333334,26508.05953418149,9.441516070084754
696,1-801,1-801-R-54,07:35:00,veh_37194_bus,86.0,141.26666666666668,26508.05953418149,7.768601687089078
697,1-801,1-801-R-54,07:45:00,veh_37407_bus,87.0,151.2,26508.05953418149,7.281159796307223
698,1-801,1-801-R-54,07:55:00,veh_37553_bus,86.0,1180.65,26508.05953418149,6.5547889373151005
699,1-801,1-801-R-54,08:06:00,veh_37280_bus,85.0,no_events,26508.05953418149,0.0
700,1-801,1-801-R-54,08:17:00,veh_37468_bus,82.0,162.31666666666666,26508.05953418149,6.188112866695619
701,1-801,1-801-R-54,08:28:00,veh_37549_bus,81.0,162.71666666666667,26508.05953418149,5.983367662515095
702,1-801,1-801-R-54,08:39:00,veh_37550_bus,78.0,no_events,26508.05953418149,0.0
703,1-801,1-801-R-54,08:49:00,veh_37551_bus,78.0,188.05,26508.05953418149,6.795931975744172
704,1-801,1-801-R-54,08:59:00,veh_37552_bus,78.0,172.23333333333332,26508.05953418149,5.36818325137079
705,1-801,1-801-R-54,09:10:00,veh_37291_bus,77.0,172.96666666666667,26508.05953418149,6.186604144205816
706,1-801,1-801-R-54,09:20:00,veh_37465_bus,76.0,173.7,26508.05953418149,5.774932881882841
707,1-801,1-801-R-54,09:30:00,veh_37466_bus,76.0,no_events,26508.05953418149,0.0
708,1-801,1-801-R-54,09:40:00,veh_37467_bus,76.0,898.6833333333333,26508.05953418149,5.660176389311468
709,1-801,1-801-R-54,09:51:00,veh_37457_bus,76.0,167.51666666666668,26508.05953418149,4.65589586825072
710,1-801,1-801-R-54,10:01:00,veh_37275_bus,77.0,152.73333333333332,26508.05953418149,4.740351234036458
711,1-801,1-801-R-54,10:11:00,veh_37276_bus,77.0,143.63333333333333,26508.05953418149,4.837143808417521
712,1-801,1-801-R-54,10:21:00,veh_37277_bus,77.0,52.55,26508.05953418149,4.8901224742336336
713,1-801,1-801-R-54,10:31:00,veh_37278_bus,77.0,48.166666666666664,26508.05953418149,4.441467145206586
714,1-801,1-801-R-54,10:41:00,veh_37279_bus,77.0,56.46666666666667,26508.05953418149,4.388193011586213
715,1-801,1-801-R-54,10:51:00,veh_37463_bus,79.0,56.25,26508.05953418149,4.6175278528541925
716,1-801,1-801-R-54,11:01:00,veh_37464_bus,79.0,71.61666666666666,26508.05953418149,4.913229036786956
717,1-801,1-801-R-54,11:10:00,veh_37618_bus,81.0,67.55,26508.05953418149,4.976924281751247
718,1-801,1-801-R-54,11:20:00,veh_37619_bus,81.0,62.266666666666666,26508.05953418149,4.988698832744399
719,1-801,1-801-R-54,11:29:00,veh_37567_bus,82.0,10.816666666666666,26508.05953418149,4.7987088056143845
720,1-801,1-801-R-54,11:39:00,veh_37568_bus,82.0,no_events,26508.05953418149,0.0
721,1-801,1-801-R-54,11:49:00,veh_37569_bus,82.0,8.516666666666667,26508.05953418149,4.62942687880862
722,1-801,1-801-R-54,11:59:00,veh_37071_bus,83.0,9.316666666666666,26508.05953418149,4.677396593842647
723,1-801,1-801-R-54,12:09:00,veh_37072_bus,83.0,10.4,26508.05953418149,5.2567315201225036
724,1-801,1-801-R-54,12:19:00,veh_37073_bus,83.0,10.683333333333334,26508.05953418149,4.825297469208927
725,1-801,1-801-R-54,12:29:00,veh_37074_bus,83.0,10.333333333333334,26508.05953418149,4.4772155686283295
726,1-801,1-801-R-54,12:39:00,veh_37075_bus,83.0,215.93333333333334,26508.05953418149,4.446511404070578
727,1-801,1-801-R-54,12:49:00,veh_37076_bus,83.0,7.45,26508.05953418149,4.178577743118889
728,1-801,1-801-R-54,12:59:00,veh_37077_bus,83.0,7.566666666666666,26508.05953418149,4.293843549602489
729,1-801,1-801-R-54,13:09:00,veh_37078_bus,83.0,10.0,26508.05953418149,4.556602906002381
730,1-801,1-801-R-54,13:19:00,veh_37079_bus,83.0,8.616666666666667,26508.05953418149,4.3123372171846075
731,1-801,1-801-R-54,13:29:00,veh_37080_bus,83.0,8.933333333333334,26508.05953418149,4.470601311967834
732,1-801,1-801-R-54,13:39:00,veh_37081_bus,83.0,7.766666666666667,26508.05953418149,4.4928971567637745
733,1-801,1-801-R-54,13:49:00,veh_37082_bus,83.0,8.033333333333333,26508.05953418149,4.454855902143227
734,1-801,1-801-R-54,13:59:00,veh_37083_bus,83.0,9.383333333333333,26508.05953418149,4.445164178973911
735,1-801,1-801-R-54,14:09:00,veh_37643_bus,84.0,7.4,26508.05953418149,4.147512645010621
736,1-801,1-801-R-54,14:19:00,veh_37531_bus,85.0,9.2,26508.05953418149,4.783479940188204
737,1-801,1-801-R-54,14:29:00,veh_37529_bus,86.0,no_events,26508.05953418149,0.0
738,1-801,1-801-R-54,14:39:00,veh_37040_bus,87.0,no_events,26508.05953418149,0.0
739,1-801,1-801-R-54,14:49:00,veh_37559_bus,88.0,5.133333333333334,26508.05953418149,2.5969832431359996
740,1-801,1-801-R-54,14:57:00,veh_37530_bus,91.0,8.316666666666666,26508.05953418149,2.722214034863753
741,1-801,1-801-R-54,15:04:00,veh_36924_bus,93.0,6.6,26508.05953418149,2.810779581035942
742,1-801,1-801-R-54,15:12:00,veh_36925_bus,93.0,434.45,26508.05953418149,2.438292721732726
743,1-801,1-801-R-54,15:20:00,veh_36926_bus,93.0,485.8,26508.05953418149,2.5294460729885633
744,1-801,1-801-R-54,15:27:00,veh_37660_bus,94.0,5.633333333333334,26508.05953418149,2.1994335800022546
745,1-801,1-801-R-54,15:32:00,veh_37639_bus,94.0,4.3,26508.05953418149,1.8238126207452017
746,1-801,1-801-R-54,15:38:00,veh_37640_bus,94.0,4.25,26508.05953418149,2.171300556321439
747,1-801,1-801-R-54,15:44:00,veh_37641_bus,94.0,4.733333333333333,26508.05953418149,1.9656904621536608
748,1-801,1-801-R-54,15:49:00,veh_36922_bus,95.0,no_events,26508.05953418149,0.0
749,1-801,1-801-R-54,15:55:00,veh_36923_bus,95.0,5.0,26508.05953418149,2.330303715412774
750,1-801,1-801-R-54,16:00:00,veh_36833_bus,95.0,4.133333333333334,26508.05953418149,2.073648182728801
751,1-801,1-801-R-54,16:06:00,veh_36834_bus,95.0,4.1,26508.05953418149,2.150380140262885
752,1-801,1-801-R-54,16:13:00,veh_36835_bus,95.0,3.8,26508.05953418149,1.9259821293225539
753,1-801,1-801-R-54,16:21:00,veh_36836_bus,95.0,3.6,26508.05953418149,1.7870413825627258
754,1-801,1-801-R-54,16:29:00,veh_37620_bus,93.0,3.2,26508.05953418149,1.6175774248517292
755,1-801,1-801-R-54,16:38:00,veh_37642_bus,90.0,3.45,26508.05953418149,1.2526630282541333
756,1-801,1-801-R-54,16:47:00,veh_37582_bus,87.0,2.8333333333333335,26508.05953418149,1.425412561711726
757,1-801,1-801-R-54,16:55:00,veh_37502_bus,86.0,2.8333333333333335,26508.05953418149,1.425412561711726
758,1-801,1-801-R-54,17:03:00,veh_37501_bus,86.0,2.8333333333333335,26508.05953418149,1.425412561711726
759,1-801,1-801-R-54,17:12:00,veh_36947_bus,84.0,2.8333333333333335,26508.05953418149,1.425412561711726
760,1-801,1-801-R-54,17:22:00,veh_36948_bus,84.0,2.8333333333333335,26508.05953418149,1.425412561711726
761,1-801,1-801-R-54,17:32:00,veh_37688_bus,83.0,2.8333333333333335,26508.05953418149,1.425412561711726
762,1-801,1-801-R-54,17:43:00,veh_36989_bus,82.0,2.6666666666666665,26508.05953418149,1.3965190916755092
763,1-801,1-801-R-54,17:54:00,veh_37663_bus,80.0,2.433333333333333,26508.05953418149,1.2294335897451296
764,1-801,1-801-R-54,18:04:00,veh_37664_bus,80.0,2.183333333333333,26508.05953418149,1.112771791535555
765,1-801,1-801-R-54,18:16:00,veh_37635_bus,78.0,no_events,26508.05953418149,0.0
766,1-801,1-801-R-54,18:32:00,veh_37669_bus,77.0,2.183333333333333,26508.05953418149,1.112771791535555
767,1-801,1-801-R-54,18:48:00,veh_37314_bus,76.0,1.8,26508.05953418149,0.9298969779464491
768,1-801,1-801-R-54,19:04:00,veh_36472_bus,74.0,1.8,26508.05953418149,0.9298969779464491
769,1-801,1-801-R-54,19:19:00,veh_36473_bus,74.0,415.46666666666664,26508.05953418149,0.3137644819423359
770,1-801,1-801-R-54,19:34:00,veh_37609_bus,73.0,no_events,26508.05953418149,0.0
771,1-801,1-801-R-54,19:50:00,veh_37632_bus,72.0,no_events,26508.05953418149,0.0
772,1-801,1-801-R-54,20:06:00,veh_37503_bus,71.0,no_events,26508.05953418149,0.0
773,1-801,1-801-R-54,20:21:00,veh_37504_bus,71.0,no_events,26508.05953418149,0.0
774,1-801,1-801-R-54,20:36:00,veh_37505_bus,71.0,no_events,26508.05953418149,0.0
775,1-801,1-801-R-54,20:51:00,veh_37506_bus,71.0,no_events,26508.05953418149,0.0
776,1-801,1-801-R-54,21:06:00,veh_37507_bus,71.0,no_events,26508.05953418149,0.0
777,1-801,1-801-R-54,21:21:00,veh_36517_bus,70.0,no_events,26508.05953418149,0.0
778,1-801,1-801-R-54,21:36:00,veh_37672_bus,68.0,no_events,26508.05953418149,0.0
779,1-801,1-801-R-54,21:51:00,veh_37633_bus,67.0,no_events,26508.05953418149,0.0
780,1-801,1-801-R-54,22:06:00,veh_37634_bus,67.0,no_events,26508.05953418149,0.0
781,1-801,1-801-R-54,22:23:00,veh_37670_bus,65.0,no_events,26508.05953418149,0.0
782,1-801,1-801-R-54,22:38:00,veh_37671_bus,65.0,no_events,26508.05953418149,0.0
783,1-801,1-801-R-54,22:53:00,veh_37636_bus,64.0,no_events,26508.05953418149,0.0
784,1-801,1-801-R-54,23:09:00,veh_37667_bus,63.0,no_events,26508.05953418149,0.0
785,1-801,1-801-R-54,23:25:00,veh_36518_bus,61.0,no_events,26508.05953418149,0.0
786,1-801,1-801-R-54,23:40:00,veh_36519_bus,61.0,no_events,26508.05953418149,0.0
787,1-801,1-801-R-54,23:55:00,veh_36520_bus,61.0,no_events,26508.05953418149,0.0
788,1-801,1-801-R-54,24:10:00,veh_36521_bus,61.0,no_events,26508.05953418149,0.0
789,1-801,1-801-R-54,24:25:00,veh_36522_bus,61.0,no_events,26508.05953418149,0.0
